web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_chaussure;prix;adress;url_image
1751407094-288;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4871475;Chaussures Homme;30 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4871475_uploaded_image1_1722519272.jpg""); width: 533px;"
1751407103-289;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Baskets New Balance;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-4872534;Chaussures Homme;35 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4872534_uploaded_image2_1722557219.jpeg""); width: 507px;"
1751407108-290;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures ville;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-ville-4873255;Chaussures Homme;20 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4873255_uploaded_image1_1722599593.jpg""); width: 671px;"
1751407118-291;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Baskets Balenciaga Track;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-balenciaga-track-4874006;Chaussures Homme;45 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4874006_uploaded_image2_1722622166.jpeg""); width: 373px;"
1751407128-292;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Baskets Christian Dior;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-christian-dior-4874008;Chaussures Homme;40 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4874008_uploaded_image2_1722622256.jpeg""); width: 373px;"
1751407141-293;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Baskets Nike Air Force;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-4874103;Chaussures Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4874103_uploaded_image2_1722626634.jpeg""); width: 468px;"
1751407161-294;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Baskets Oggy Tim;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-oggy-tim-4874367;Chaussures Homme;13 000 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4874367_uploaded_image2_1722640787.jpeg""); width: 443px;"
1751407171-295;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4874373;Chaussures Homme;15 000 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4874373_uploaded_image2_1722641401.jpeg""); width: 443px;"
1751407181-296;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures SB Nike;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sb-nike-4875947;Chaussures Homme;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4875947_uploaded_image2_1722725082.jpeg""); width: 463px;"
1751407192-297;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures orthopédiques;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-4877950;Chaussures Homme;23 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4877950_uploaded_image2_1722857852.jpeg""); width: 533px;"
1751407206-298;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;New Balance;https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-4879353;Chaussures Homme;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4879353_uploaded_image2_1722912001.jpeg""); width: 539px;"
1751407219-299;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales en Cuir;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-4879760;Chaussures Homme;8 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4879760_uploaded_image2_1722940285.jpeg""); width: 671px;"
1751407226-300;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales Babouche Crocs;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-babouche-crocs-4880762;Chaussures Homme;5 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4880762_uploaded_image2_1722967579.jpeg""); width: 402px;"
1751407236-301;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Baskets Nike Air Force One;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-one-4880764;Chaussures Homme;10 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4880764_uploaded_image2_1722967764.jpeg""); width: 402px;"
1751407247-302;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4882041;Chaussures Homme;15 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4882041_uploaded_image2_1723030521.jpeg""); width: 507px;"
1751407257-303;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Godasse;https://sn.coinafrique.com/annonce/chaussures-homme/godasse-4883126;Chaussures Homme;35 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4883126_uploaded_image2_1723067118.jpeg""); width: 507px;"
1751407271-304;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures New Balance GX72 original;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-gx72-original-4883198;Chaussures Homme;Prix sur demande;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4883198_uploaded_image2_1723070410.jpeg""); width: 401px;"
1751407279-305;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures Baskets;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-baskets-4883295;Chaussures Homme;Prix sur demande;Dakar, Sénégal;
1751407286-306;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures Adidas campus;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-campus-4883300;Chaussures Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4883300_uploaded_image2_1723074262.jpeg""); width: 381px;"
1751407295-307;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures en cuir;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-4883724;Chaussures Homme;20 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4883724_uploaded_image2_1723113543.jpeg""); width: 671px;"
1751407304-308;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussure;https://sn.coinafrique.com/annonce/chaussures-homme/chaussure-4885723;Chaussures Homme;12 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4885723_uploaded_image2_1723206979.jpeg""); width: 373px;"
1751407312-309;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Disponible;https://sn.coinafrique.com/annonce/chaussures-homme/disponible-4887209;Chaussures Homme;4 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4887209_uploaded_image2_1723292588.jpeg""); width: 541px;"
1751407321-310;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Reebook;https://sn.coinafrique.com/annonce/chaussures-homme/reebook-4887450;Chaussures Homme;35 000 CFA;Colobane, Dakar, Sénégal;
1751407332-311;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;New Balance;https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-4887454;Chaussures Homme;35 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4887454_uploaded_image2_1723300969.jpeg""); width: 404px;"
1751407344-312;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Jordane 1 low;https://sn.coinafrique.com/annonce/chaussures-homme/jordane-1-low-4887456;Chaussures Homme;40 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4887456_uploaded_image2_1723301164.jpeg""); width: 404px;"
1751407349-313;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Nike Nocta;https://sn.coinafrique.com/annonce/chaussures-homme/nike-nocta-4887462;Chaussures Homme;55 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4887462_uploaded_image1_1723301394.jpg""); width: 404px;"
1751407361-314;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sneaker NBA Anthony Edwards;https://sn.coinafrique.com/annonce/chaussures-homme/sneaker-nba-anthony-edwards-4889434;Chaussures Homme;45 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4889434_uploaded_image2_1723427292.jpeg""); width: 373px;"
1751407368-315;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales Gucci;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-4891827;Chaussures Homme;16 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4891827_uploaded_image2_1723550514.jpeg""); width: 424px;"
1751407377-316;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales Zara;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-zara-4895077;Chaussures Homme;12 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4895077_uploaded_image2_1723685562.jpeg""); width: 535px;"
1751407385-317;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4896667;Chaussures Homme;15 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4896667_uploaded_image2_1723768344.jpeg""); width: 620px;"
1751407393-318;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4896669;Chaussures Homme;15 000 CFA;Cambérène, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4896669_uploaded_image2_1723768549.jpeg""); width: 620px;"
1751407403-319;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4849653;Chaussures Homme;12 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849653_uploaded_image2_1721326812.jpeg""); width: 484px;"
1751407411-320;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4849668;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849668_uploaded_image2_1721327011.jpeg""); width: 484px;"
1751407442-321;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4849663;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849663_uploaded_image2_1721326917.jpeg""); width: 484px;"
1751407452-322;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sabot medical orthopaedique;https://sn.coinafrique.com/annonce/chaussures-homme/sabot-medical-orthopaedique-4853142;Chaussures Homme;7 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4853142_uploaded_image2_1721511694.jpeg""); width: 465px;"
1751407461-323;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussure;https://sn.coinafrique.com/annonce/chaussures-homme/chaussure-4899864;Chaussures Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4899864_uploaded_image2_1723979997.jpeg""); width: 552px;"
1751407473-324;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Tendance;https://sn.coinafrique.com/annonce/chaussures-homme/tendance-4899868;Chaussures Homme;Prix sur demande;Dakar, Sénégal;
1751407482-325;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Paire de k-swiss;https://sn.coinafrique.com/annonce/chaussures-homme/paire-de-k-swiss-4900058;Chaussures Homme;13 500 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4900058_uploaded_image2_1723992281.jpeg""); width: 567px;"
1751407492-326;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Jordan jumpman jack;https://sn.coinafrique.com/annonce/chaussures-homme/jordan-jumpman-jack-4900111;Chaussures Homme;115 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4900111_uploaded_image2_1723994337.jpeg""); width: 404px;"
1751407500-327;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures Faschion;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-faschion-4901737;Chaussures Homme;13 000 CFA;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/4901737_uploaded_image2_1724083294.jpeg""); width: 655px;"
1751407510-328;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Baskets Wetike;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-wetike-4901744;Chaussures Homme;12 000 CFA;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/4901744_uploaded_image2_1724083498.jpeg""); width: 655px;"
1751407519-329;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4854322;Chaussures Homme;10 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4854322_uploaded_image2_1721605330.jpeg""); width: 484px;"
1751407528-330;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4854330;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4854330_uploaded_image2_1721605672.jpeg""); width: 484px;"
1751407537-331;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures Paybi;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-paybi-4903669;Chaussures Homme;17 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4903669_uploaded_image2_1724180918.jpeg""); width: 625px;"
1751407545-332;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4856025;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4856025_uploaded_image2_1721690513.jpeg""); width: 484px;"
1751407552-333;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4905286;Chaussures Homme;8 000 CFA;Sicap Liberté, Dakar, Sénégal;
1751407562-334;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4908748;Chaussures Homme;6 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4908748_uploaded_image2_1724453286.jpeg""); width: 601px;"
1751407571-335;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4861242;Chaussures Homme;1 800 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4861242_uploaded_image2_1721949287.jpeg""); width: 484px;"
1751407582-336;https://sn.coinafrique.com/categorie/chaussures-homme?page=12;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4861245;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4861245_uploaded_image2_1721949367.jpeg""); width: 484px;"
1751407605-337;https://sn.coinafrique.com/categorie/chaussures-homme?page=11;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4861230;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4861230_uploaded_image2_1721948970.jpeg""); width: 484px;"
